Timestamp (ms),Date & Time,Machine Id,Alert ID,Value,Alert Name,Flag
1733213025165,2024-12-03 13:33:45.165956,66e03c39431bd909598197d54,b8eb872a-38d0-4ff2-98bf-2b957e61a007,current: 1.58,Healthy current,yellow
1733213786651,2024-12-03 13:46:26.651753,66e03c39431bd909598197d55,b8eb872a-38d0-4ff2-98bf-2b957e61a008,current: 0.23,Increase Power cunsuption at night,yellow
1733216826866,2024-12-03 14:37:06.866083,66e03c39431bd909598197d54,b8eb872a-38d0-4ff2-98bf-2b957e61a007,current: 0.58,Healthy current,yellow
1733219667882,2024-12-03 15:24:27.882188,66e03c39431bd909598197d53,b8eb872a-38d0-4ff2-98bf-2b957e61a006,voltage: 423.82,Normal Voltage,blue
1733219667885,2024-12-03 15:24:27.885856,66e03c39431bd909598197d55,b8eb872a-38d0-4ff2-98bf-2b957e61a008,current: 1.4,Increase Power cunsuption at night,yellow
1733220354560,2024-12-03 15:35:54.560190,66e03c39431bd909598197d54,b8eb872a-38d0-4ff2-98bf-2b957e61a007,current: 1.4,Healthy current,yellow
1733220490098,2024-12-03 15:38:10.098969,66e03c39431bd909598197d54,b8eb872a-38d0-4ff2-98bf-2b957e61a007,current: 1.39,Healthy current,yellow
1733220558580,2024-12-03 15:39:18.580946,66e03c39431bd909598197d53,b8eb872a-38d0-4ff2-98bf-2b957e61a006,voltage: 423.95,Normal Voltage,blue
1733220558583,2024-12-03 15:39:18.583259,66e03c39431bd909598197d55,b8eb872a-38d0-4ff2-98bf-2b957e61a008,current: 1.4,Increase Power cunsuption at night,yellow
1733220750846,2024-12-03 15:42:30.846269,66e03c39431bd909598197d54,b8eb872a-38d0-4ff2-98bf-2b957e61a007,current: 1.37,Healthy current,yellow
1733220812675,2024-12-03 15:43:32.675407,66e03c39431bd909598197d53,b8eb872a-38d0-4ff2-98bf-2b957e61a006,voltage: 424.2,Normal Voltage,blue
1733220812679,2024-12-03 15:43:32.679385,66e03c39431bd909598197d55,b8eb872a-38d0-4ff2-98bf-2b957e61a008,current: 1.41,Increase Power cunsuption at night,yellow
1733220840155,2024-12-03 15:44:00.155689,66e03c39431bd909598197d54,b8eb872a-38d0-4ff2-98bf-2b957e61a007,current: 1.37,Healthy current,yellow
